Blue Light (Forward),Blue Light (Reverse),Radio Waves (Forward),Radio Waves (Reverse),Red Light (Forward),Red Light (Reverse),White Light (Forward),White Light (Reverse)
24.07933,,576.9082,,,,258.45996,210.14452
28.702248,,286.3979,,,,254.71245,82.66569
4.8713984,,20.951483,,,,273.24942,90.081604
26.892914,,5.4492946,,,,265.62723,29.921043
39.863285,,12.746025,,,,179.95694,107.85556
182.96951,,14.27429,,,,169.46722,136.5977
166.09338,,34.30775,,,,200.72884,207.87865
28.076221,,77.891716,,,,328.55215,67.43574
8.425094,,6.1045485,,,,280.8306,113.47396
43.186306,,9.932337,,,,21.15716,90.739105
48.310406,,35.036415,,,,3.865917,101.65745
6.8296547,,43.714054,,,,55.39741,100.681206
9.859329,,8.796567,,,,90.51512,65.85212
519.2141,,37.107265,,,,124.69995,109.77512
569.4226,,65.026634,,,,76.12062,63.978226
517.8868,,6.2234592,,,,32.58245,7.440869
577.4658,,6.857953,,,,53.06738,63.153076
593.6235,,25.562729,,,,139.81822,5.331005
487.5441,,67.4633,,,,154.57845,78.59489
418.19263,,31.328724,,,,39.551857,21.91773
596.59143,,18.517263,,,,37.533627,4.831864
481.74747,,41.739567,,,,135.15384,11.876482
498.5469,,16.572395,,,,185.61931,30.966888
521.64905,,144.11572,,,,139.01497,60.203762
537.07935,,19.032457,,,,70.83567,47.87002
556.34845,,48.355553,,,,16.94265,9.954672
478.16028,,43.317013,,,,13.889716,55.121307
553.31433,,26.04746,,,,62.62403,40.73085
567.7531,,82.26391,,,,25.995722,60.13421
596.3417,,168.30525,,,,99.71862,60.177486
544.1677,,140.86623,,,,74.04703,21.243914
534.98303,,18.229538,,,,112.45278,95.46159
594.804,,51.5645,,,,70.40893,203.10602
533.71356,,202.71616,,,,144.76907,219.53258
565.90356,,208.1574,,,,156.57607,261.75613
581.4085,,186.1187,,,,99.37831,292.38943
542.55524,,284.45712,,,,149.08981,309.2266
430.60718,,172.06801,,,,103.57502,366.7226
436.85645,,72.914444,,,,88.88326,320.6466
562.2183,,79.03477,,,,201.55789,260.2272
518.8167,,45.551266,,,,192.0798,435.95975
382.82965,,199.43713,,,,83.28357,356.937
427.08804,,125.32181,,,,39.89946,149.34935
330.74207,,52.718937,,,,102.73453,185.69989
280.6193,,141.50922,,,,49.608803,284.54147
528.1487,,37.30919,,,,79.972664,193.7926
551.0936,,34.93213,,,,87.45891,145.4794
542.1967,,103.15216,,,,80.92961,218.06992
584.8662,,17.912355,,,,66.84585,198.57498
490.41782,,172.46739,,,,13.198477,77.05293
299.8745,,105.605354,,,,52.040176,10.470465
368.50372,,33.536613,,,,124.4834,14.062306
128.91255,,26.241392,,,,159.19739,33.24474
52.517952,,10.20377,,,,108.594986,9.142959
147.1416,,176.02278,,,,16.394781,37.220997
7.6251316,,427.82016,,,,41.950314,86.84878
61.684246,,243.82051,,,,72.876144,312.25317
137.1137,,30.192816,,,,71.07069,387.5102
31.359518,,76.88755,,,,43.47124,373.76575
47.94484,,233.10857,,,,44.020897,390.09656
31.892899,,231.10362,,,,24.043869,280.74844
9.665611,,85.449715,,,,56.40174,242.12451
9.133162,,93.73758,,,,127.259,132.1646
33.023827,,31.127146,,,,148.2978,252.79865
137.33548,,52.972057,,,,70.66839,322.83136
318.99374,,16.117435,,,,24.196375,198.64038
279.10687,,244.50665,,,,40.617065,392.40485
112.19839,,5.221718,,,,35.15792,199.20544
154.8817,,68.38137,,,,57.782707,14.466705
184.40417,,102.174835,,,,30.697495,236.73466
167.27287,,12.452292,,,,16.642097,198.37422
326.3766,,120.331436,,,,14.175326,150.68648
337.98865,,105.799095,,,,28.705036,123.96677
320.10892,,41.855396,,,,31.646872,48.1052
222.21957,,4.0393133,,,,34.595688,47.65001
440.2409,,180.32791,,,,119.456,38.03284
458.18088,,217.78336,,,,202.0221,52.29595
322.60376,,241.60393,,,,172.51111,60.23245
190.6322,,444.03967,,,,107.509186,24.929722
25.59728,,456.08493,,,,120.93229,27.623276
123.828926,,298.96243,,,,135.91348,34.514523
50.444237,,208.31117,,,,46.05712,10.646582
529.2032,,122.03553,,,,52.8584,40.236652
547.04095,,195.10896,,,,170.57736,5.300728
113.81146,,211.89961,,,,99.05176,12.262594
37.31358,,110.13756,,,,60.37763,29.02057
126.20817,,157.69815,,,,187.31343,58.879795
62.524933,,122.556725,,,,263.64874,75.87801
16.153692,,26.900787,,,,134.70686,12.046146
124.50325,,79.26028,,,,39.141075,39.103992
85.86913,,58.291557,,,,48.86294,72.771416
111.37265,,14.951981,,,,269.87845,20.190664
72.497955,,57.568825,,,,111.631676,24.807076
126.16965,,54.711464,,,,258.7076,52.900517
69.27291,,9.321505,,,,259.64526,49.85357
51.55086,,3.642486,,,,15.593233,52.419872
58.48282,,10.782039,,,,203.9663,63.486877
7.6307135,,85.10986,,,,207.39401,30.914564
66.26479,,154.73987,,,,62.293983,10.609623
20.907448,,136.82495,,,,9.190081,18.69747
67.06002,,193.46529,,,,32.15811,55.1732
59.988857,,131.04758,,,,72.01397,85.079155
108.16762,,36.585754,,,,209.2107,87.10492
29.392456,,107.442184,,,,232.82362,22.11041
65.50145,,176.85341,,,,85.92314,35.21647
174.2323,,190.2712,,,,17.497906,94.231
316.82318,,299.9824,,,,101.36481,57.344215
254.27681,,316.2614,,,,30.83144,67.46228
154.93056,,203.18317,,,,49.969368,96.0967
84.65104,,179.11502,,,,35.92051,17.244226
13.16207,,167.32014,,,,112.46549,26.197952
29.12309,,85.858574,,,,130.98392,71.160774
19.031946,,55.163136,,,,121.54331,153.98853
14.562379,,52.722878,,,,27.800837,479.73425
31.429878,,179.72647,,,,28.013718,587.90717
40.616062,,113.91738,,,,35.4574,470.844
22.658064,,64.038795,,,,133.55798,591.67053
76.69224,,45.457787,,,,175.98158,240.02185
120.503944,,2.617644,,,,171.77115,233.44006
40.672085,,140.1826,,,,172.47234,169.53326
130.5459,,34.569283,,,,185.04343,152.93051
112.91691,,61.18494,,,,149.33318,163.5006
130.45969,,29.561789,,,,18.367678,162.16794
216.78381,,9.889838,,,,97.48083,107.47232
138.77577,,14.058635,,,,222.95764,20.284973
96.19537,,2.9844022,,,,265.78842,111.017845
49.936295,,61.037323,,,,245.37611,250.72833
25.612726,,34.781483,,,,237.32053,583.0185
25.789246,,18.165676,,,,242.92589,533.73846
85.71134,,28.368734,,,,162.73273,247.88737
53.26409,,39.10018,,,,76.820244,277.07635
37.78143,,21.098259,,,,70.095726,137.127
29.371119,,10.615985,,,,113.224594,156.94882
42.948215,,92.17991,,,,210.26207,268.43625
133.15031,,56.55766,,,,156.6215,303.1974
219.84915,,11.081262,,,,50.192314,191.68808
206.82549,,46.42357,,,,25.020237,158.2876
186.08228,,65.65386,,,,116.96256,183.31447
114.8012,,172.057,,,,234.28157,196.37456
53.525204,,165.95732,,,,237.80722,223.2067
113.29987,,84.079025,,,,207.21513,190.83548
94.19834,,34.784416,,,,81.64872,181.98224
38.954327,,47.57937,,,,110.78824,121.44766
75.876434,,11.726123,,,,371.4959,84.30165
19.683601,,52.635986,,,,223.83499,226.18376
75.16508,,31.54041,,,,41.68421,190.17204
23.077587,,170.74965,,,,42.35155,60.008827
46.408436,,277.1737,,,,142.74622,10.871184
31.708033,,222.221,,,,223.73003,29.926512
7.3606696,,179.69225,,,,215.5208,166.52304
79.544235,,161.85077,,,,89.12883,529.897
39.904316,,106.84079,,,,46.966545,434.71234
8.444062,,199.81023,,,,290.95648,244.84087
19.704128,,372.9707,,,,334.3475,96.25616
92.81156,,348.8383,,,,244.41322,40.501656
213.50029,,193.82965,,,,128.54436,16.010597
181.42029,,128.44598,,,,132.48067,61.979187
185.47575,,103.694984,,,,156.36273,19.519495
239.07977,,46.64829,,,,46.147,101.28281
90.129074,,132.10883,,,,161.44157,12.923036
22.037027,,179.22249,,,,318.11258,14.195452
48.125446,,7.9076333,,,,268.91284,14.516486
33.233368,,54.404156,,,,171.94868,29.437206
20.886438,,132.98257,,,,273.3361,36.351475
130.97069,,33.009445,,,,296.47366,100.08562
100.360176,,69.71276,,,,193.78462,213.7029
56.757256,,70.69045,,,,23.988743,100.21075
39.28761,,155.7158,,,,311.55664,85.4576
22.0012,,435.55713,,,,448.43158,252.0796
17.004843,,288.0197,,,,168.24936,59.04187
46.29572,,170.95059,,,,132.56798,38.427677
13.433235,,230.67775,,,,171.32173,63.489376
36.816017,,61.069664,,,,267.80325,43.648155
54.342506,,126.064766,,,,288.03635,1.2951941
26.17394,,232.6306,,,,152.92451,73.59763
23.101406,,181.88814,,,,43.296814,451.82748
134.69754,,46.87985,,,,57.79021,591.3093
263.762,,133.78345,,,,51.704906,430.13678
295.15045,,163.77554,,,,105.52388,387.3742
341.60477,,105.66093,,,,123.14242,304.5667
26.348532,,41.98506,,,,87.988235,170.21318
51.160114,,56.08372,,,,33.08518,192.7652
449.67883,,180.89767,,,,33.628674,240.19452
190.48885,,190.04736,,,,75.61288,112.31839
52.13281,,194.30037,,,,28.215448,58.55963
422.81528,,181.15877,,,,133.60028,28.005934
362.08533,,180.75352,,,,468.95386,47.202656
360.8837,,123.79328,,,,361.33704,11.507586
313.61334,,79.50823,,,,114.73572,124.85179
209.57408,,45.432346,,,,108.48509,310.56897
143.18413,,19.057343,,,,88.69782,235.60374
71.20587,,49.95164,,,,49.36611,160.97704
6.733145,,29.582424,,,,57.2483,26.488543
7.283742,,30.835638,,,,82.50018,87.601555
16.795557,,87.71577,,,,41.78811,102.082535
105.93584,,135.8132,,,,56.576958,39.49984
137.22314,,134.99019,,,,23.42399,19.030155
140.89658,,104.08396,,,,31.50212,10.556482
189.2165,,133.15475,,,,83.270065,21.967182
201.40839,,59.03052,,,,69.22724,1.7846351
227.08633,,88.036705,,,,118.35633,33.639732
250.30894,,122.13193,,,,144.64494,29.583662
84.582214,,56.78042,,,,96.75732,30.195473
89.01583,,103.68749,,,,29.3346,25.01174
180.8034,,139.29448,,,,67.50133,6.8429155
64.682625,,150.31007,,,,84.574745,32.82929
84.9424,,102.79849,,,,132.37576,40.00668
120.79058,,112.122444,,,,145.98283,23.600342
118.558945,,62.242287,,,,145.6002,26.194908
57.766228,,32.254093,,,,105.16819,32.43527
308.63568,,64.42962,,,,127.57771,19.901857
223.71727,,43.16596,,,,160.41693,27.544762
159.16313,,30.69362,,,,100.29638,31.623505
171.03575,,60.485764,,,,169.57303,14.388823
97.304146,,34.992928,,,,166.3367,18.173405
75.149506,,19.041473,,,,2.39395,19.2587
13.652531,,14.766043,,,,129.8044,16.606712
140.40497,,25.051012,,,,173.93027,13.263169
17.29556,,21.045174,,,,39.89275,13.0555725
5.494346,,5.0978527,,,,100.40717,100.03443
51.24667,,31.439264,,,,111.81542,250.2641
117.15758,,41.966896,,,,98.52041,322.37488
247.5563,,8.636651,,,,142.85016,342.42047
18.7108,,134.01234,,,,36.179356,480.58234
93.17919,,98.9719,,,,46.19729,507.3876
90.56724,,33.384434,,,,128.6322,190.85951
16.36843,,31.077232,,,,86.2054,144.71996
122.82769,,76.431274,,,,19.86544,119.605995
63.3443,,29.875158,,,,75.830925,45.939785
12.3736,,39.360645,,,,39.297894,362.66833
22.324749,,48.81384,,,,53.3017,320.11816
24.97488,,36.0766,,,,110.96104,315.44907
18.734547,,59.655636,,,,110.53882,239.07141
47.69743,,120.50537,,,,10.508643,38.31791
49.090656,,14.558751,,,,53.547955,144.85188
23.137989,,6.932125,,,,23.359188,438.94135
29.156511,,41.88013,,,,28.790024,280.73227
92.450905,,60.53054,,,,211.79735,431.86234
135.85606,,28.977783,,,,134.05728,360.55276
426.31808,,40.9056,,,,42.657173,336.77756
496.9897,,43.319992,,,,18.404116,437.28265
345.4156,,13.634995,,,,19.725525,457.1336
517.05597,,6.6627374,,,,11.716366,284.9634
414.61847,,6.0535355,,,,56.634262,96.901634
562.98096,,59.656815,,,,7.2273297,54.638653
496.5001,,138.97081,,,,11.50371,22.834312
545.50995,,118.45718,,,,8.799265,68.058205
583.6379,,39.793674,,,,6.995955,55.68003
446.577,,54.691307,,,,175.04756,150.05046
272.43863,,39.215008,,,,63.493774,98.14492
313.11542,,17.859138,,,,51.446213,80.79016
530.07587,,20.572475,,,,27.220268,149.77296
458.0966,,36.324257,,,,10.256698,117.9717
572.09674,,27.105326,,,,58.789112,17.897318
496.58643,,21.893152,,,,29.547798,56.041077
547.7554,,30.760239,,,,48.547077,31.4973
294.75848,,13.111199,,,,55.663815,80.40895
346.63538,,56.959217,,,,17.228025,49.588696
583.7235,,94.64466,,,,47.114918,12.859242
518.447,,60.10359,,,,44.056652,55.03918
507.72717,,4.296856,,,,50.773827,43.07749
39.85834,,45.480354,,,,55.113567,50.00005
28.17081,,20.877851,,,,71.5116,69.93612
226.21448,,41.658062,,,,90.37208,64.756454
139.09164,,48.43732,,,,112.50983,20.53594
295.51147,,34.66891,,,,179.26324,2.7838812
411.1616,,27.507843,,,,31.494658,75.223816
348.84564,,11.868681,,,,22.388489,110.80507
365.10275,,25.212141,,,,29.344477,117.32002
564.4291,,21.251028,,,,25.036003,41.39945
573.28845,,9.81838,,,,19.923588,57.552723
585.0928,,22.757278,,,,12.369026,57.99168
413.01633,,89.47251,,,,9.940428,75.90866
416.5615,,75.96372,,,,46.925014,17.558287
109.03342,,19.520586,,,,20.453508,26.130026
153.1197,,14.9521055,,,,9.615642,107.92304
23.21167,,16.994852,,,,71.15227,30.030247
129.89835,,8.886213,,,,52.865505,139.48436
437.8041,,21.778618,,,,40.46833,270.5449
459.7712,,3.1307452,,,,89.825424,259.14847
307.26965,,20.49882,,,,41.77658,409.3445
282.55505,,74.88632,,,,111.120255,361.31903
149.012,,70.36855,,,,105.85852,297.893
108.906975,,23.902872,,,,48.156765,208.7786
191.30482,,10.256499,,,,132.68364,29.423237
79.45713,,74.08936,,,,108.838615,100.114784
95.74501,,62.824776,,,,31.947872,136.18257
240.68901,,24.855658,,,,102.55875,130.4686
415.68454,,12.553923,,,,16.081453,19.358353
330.79904,,13.54207,,,,72.489845,35.884895
445.78275,,62.70699,,,,75.677025,41.801956
432.23734,,63.653316,,,,12.176657,27.908785
236.98871,,16.768772,,,,30.726246,22.727728
230.44307,,31.84401,,,,74.50834,68.13476
127.535614,,5.6951656,,,,59.35633,33.996883
65.338135,,7.461959,,,,54.20135,132.41957
118.45971,,12.024991,,,,43.130733,3.1697795
334.88324,,9.108912,,,,9.827546,56.50137
245.88647,,57.975277,,,,47.590652,243.60367
8.685679,,1.4711473,,,,57.770073,12.162805
147.03513,,40.51105,,,,42.14427,85.8884
245.99232,,47.955933,,,,65.83324,7.0922823
242.47783,,50.90389,,,,102.092896,47.413136
296.9163,,47.073215,,,,119.92746,85.17117
61.873188,,135.01706,,,,51.590645,67.34374
35.896667,,93.183205,,,,19.614313,20.62161
280.88037,,2.7574978,,,,54.51853,26.334816
233.6634,,28.05406,,,,50.096603,69.90737
8.246702,,40.69761,,,,25.35231,23.641478
89.9818,,15.062567,,,,7.951025,57.135937
318.47952,,383.1495,,,,38.56053,121.48376
70.29614,,226.8437,,,,70.030365,102.551254
474.56464,,71.75024,,,,10.456705,97.99087
511.2596,,11.259442,,,,88.654144,97.13956
129.56897,,482.28394,,,,46.31594,76.341064
183.56288,,553.22656,,,,36.697254,22.335463
21.3306,,153.94307,,,,54.008617,24.826748
67.09953,,116.42398,,,,47.653645,40.6117
88.385056,,409.86905,,,,7.2783,88.712234
21.611292,,177.3229,,,,59.599533,64.766846
104.001724,,181.35919,,,,8.586145,42.239563
160.54651,,29.25905,,,,128.60979,18.091621
47.870525,,40.078526,,,,29.582714,86.90053
104.58602,,5.5948205,,,,200.53629,156.68344
35.75279,,376.12436,,,,193.09856,64.90055
66.726776,,24.921728,,,,128.18803,29.494297
146.07631,,32.18991,,,,169.4537,59.274548
206.79546,,1.1375234,,,,73.9736,26.105906
22.433064,,3.4408138,,,,63.236942,6.749302
106.868744,,43.29783,,,,23.652565,48.55179
273.19168,,16.922155,,,,21.577614,52.299423
273.81247,,40.30701,,,,69.665855,31.132446
24.902805,,67.18257,,,,62.430836,114.61752
413.3692,,10.145792,,,,90.0307,187.56465
374.93735,,5.038238,,,,62.852173,536.9864
222.80168,,46.358463,,,,70.74366,424.47998
330.13376,,14.583946,,,,42.357376,335.63245
242.08658,,14.756351,,,,56.04376,441.5528
151.99628,,206.70113,,,,46.304188,243.60814
189.37997,,43.124954,,,,59.195477,142.57861
228.41975,,462.708,,,,125.848236,34.829895
236.8549,,479.00772,,,,57.48543,30.504133
182.76245,,94.4916,,,,35.61385,102.89862
162.26488,,327.9348,,,,146.59207,66.13221
141.28241,,459.01645,,,,132.58473,45.121372
100.949,,350.93198,,,,113.874825,83.161064
91.75946,,10.120652,,,,38.67051,76.29587
2.2001286,,34.397213,,,,23.252138,60.976147
2.8682802,,423.1387,,,,17.906609,28.839125
16.14075,,20.788626,,,,19.630503,55.714886
2.7167559,,8.511716,,,,33.93286,79.74696
2.7293227,,35.924496,,,,97.366104,40.86323
11.996271,,30.680676,,,,115.355255,20.885973
7.7074165,,51.83329,,,,29.501331,10.18267
3.6155677,,362.27567,,,,8.760993,88.23145
32.35952,,181.2563,,,,76.24445,111.43127
44.552532,,533.1234,,,,23.8923,30.83297
54.212147,,36.19454,,,,20.19187,5.5703325
15.698238,,38.948387,,,,67.85569,100.48144
2.9917636,,24.740593,,,,171.24701,144.7495
7.0662017,,41.246338,,,,171.81413,42.742287
24.687778,,10.472886,,,,147.73749,48.58507
10.292807,,3.7659838,,,,123.13145,50.543724
17.281025,,1.629614,,,,29.170906,216.80472
16.559252,,7.9104853,,,,35.97615,272.94614
15.603696,,9.227694,,,,56.35221,69.16155
43.875774,,7.729325,,,,16.95886,91.31953
23.557358,,509.05463,,,,4.988456,125.97611
33.66115,,169.16351,,,,47.622726,91.854126
13.398803,,357.29837,,,,6.737393,147.30815
34.07944,,325.22678,,,,56.265095,135.19695
6.473513,,411.71722,,,,137.0823,85.65273
61.222313,,441.57327,,,,130.70122,61.04981
46.459488,,135.92139,,,,15.117084,97.38207
6.1896167,,118.03689,,,,39.693085,105.43647
36.97351,,25.622284,,,,39.12169,100.699135
66.44492,,53.63322,,,,67.19181,164.45891
166.36604,,183.97675,,,,98.53795,158.15451
183.88907,,100.62915,,,,85.99904,167.67973
84.70192,,242.55333,,,,126.437935,100.5942
121.47914,,432.09662,,,,70.439445,50.008335
164.18169,,499.9935,,,,11.020757,60.266827
159.37231,,163.06578,,,,52.82696,34.09696
156.67941,,31.824457,,,,45.465458,5.6830096
37.236115,,60.28526,,,,175.90994,25.865295
456.69965,,27.298498,,,,190.18698,30.60015
325.94406,,14.404835,,,,143.29001,43.79357
315.26578,,56.154976,,,,86.08865,90.3312
399.08456,,14.431929,,,,51.934,118.65681
455.29587,,45.088146,,,,24.21796,134.593
277.30374,,59.991222,,,,20.17295,227.22061
183.307,,13.126723,,,,34.20378,253.51244
174.6293,,80.11869,,,,168.5,295.1504
187.90303,,89.87419,,,,186.80115,332.60367
287.42114,,152.28923,,,,142.81967,173.92929
477.17245,,83.88759,,,,127.77573,138.53441
587.1891,,72.28819,,,,99.94794,189.00853
398.02887,,41.34519,,,,22.696749,165.21812
256.6412,,33.676743,,,,35.138435,110.502785
214.56769,,91.73091,,,,70.87678,10.025705
43.73622,,57.65003,,,,78.510414,57.783443
240.06532,,36.677418,,,,118.30591,167.45871
447.22278,,78.83783,,,,56.729652,116.26772
424.76874,,99.86128,,,,7.4592977,12.91392
261.87616,,65.594925,,,,194.07309,149.10974
156.68411,,82.16429,,,,136.13902,61.395367
238.35095,,89.05186,,,,27.075191,5.8295655
169.76999,,12.889597,,,,42.85004,13.387389
208.19739,,50.514874,,,,33.308876,21.096117
519.4261,,164.42734,,,,127.749306,35.89785
209.46198,,180.68063,,,,119.5975,48.97788
278.38513,,111.41822,,,,58.72474,21.916101
300.51694,,29.745611,,,,76.26712,3.5600626
341.5791,,6.913476,,,,34.85081,49.438488
454.1326,,6.473128,,,,45.1501,21.470577
405.32257,,50.84154,,,,69.78465,43.679928
491.29443,,137.77252,,,,91.97378,83.36689
581.6705,,21.780787,,,,101.444405,237.87035
350.5343,,11.630631,,,,135.54948,259.32568
468.99698,,78.10152,,,,210.18452,109.76862
393.9295,,69.58319,,,,206.22403,36.300194
540.3238,,19.633305,,,,131.11197,87.83969
404.11566,,115.58224,,,,27.188677,200.73682
261.88907,,32.12709,,,,25.990482,161.70001
430.2821,,34.483803,,,,19.151455,116.89875
237.96873,,7.592907,,,,95.746735,104.400185
198.39465,,150.97237,,,,118.20618,229.1377
241.2589,,42.806458,,,,160.23491,444.52036
210.76683,,136.52232,,,,143.70088,222.72392
124.160324,,97.179344,,,,102.34422,115.17344
277.22168,,28.316936,,,,44.494495,55.672447
225.53508,,11.937557,,,,157.92274,218.69572
400.03146,,130.21027,,,,104.05456,42.470707
11.980011,,152.95782,,,,48.104084,39.053722
77.04218,,129.02792,,,,49.867805,17.029732
242.6958,,175.34389,,,,13.783489,39.357143
284.32864,,122.54037,,,,57.827847,6.4573183
385.8787,,344.09393,,,,72.17458,86.16492
227.91063,,306.3538,,,,40.51253,3.6479127
247.31752,,56.570007,,,,97.666756,18.27516
520.2523,,112.45094,,,,34.327164,70.0814
403.46295,,234.458,,,,21.128296,91.92081
32.53332,,504.30396,,,,94.91708,27.272139
598.42645,,458.70184,,,,78.20687,92.484764
377.29935,,114.96514,,,,55.760586,98.79528
36.453743,,52.7716,,,,19.012245,31.90306
566.89685,,382.0154,,,,49.639534,54.947914
494.8743,,424.39447,,,,44.870327,28.288836
117.53605,,26.14149,,,,24.167078,12.021166
232.4622,,138.5542,,,,87.873184,55.583126
311.4877,,132.84082,,,,47.482635,29.653227
211.45187,,442.07245,,,,33.243423,62.495
563.35504,,446.86118,,,,66.027214,56.747883
33.833397,,226.67067,,,,70.64677,103.689514
156.76498,,413.33334,,,,18.584826,98.80816
73.829956,,106.58871,,,,16.205353,43.73705
108.54008,,196.98297,,,,25.04186,17.727314
45.182064,,271.44092,,,,87.731926,78.26359
20.303251,,118.296486,,,,57.74082,26.491346
55.56901,,139.99663,,,,25.457407,11.97731
320.01105,,263.0999,,,,7.9172616,2.4685788
572.45123,,252.77048,,,,45.94951,195.4465
313.80405,,247.15472,,,,104.695625,162.77419
215.89032,,247.11728,,,,47.934628,19.813204
208.91876,,299.30737,,,,53.17361,110.95585
132.28116,,399.77563,,,,9.361891,120.38735
235.68794,,164.43341,,,,36.079506,52.16291
328.45966,,413.4243,,,,5.34636,47.57801
116.541176,,457.474,,,,43.070984,92.457436
50.65175,,458.89676,,,,56.476112,410.88773
101.63169,,283.2692,,,,29.570183,399.53284
21.258791,,260.57993,,,,41.35723,169.42648
236.25949,,491.16403,,,,3.0854504,133.40106
399.374,,556.8245,,,,90.66207,130.48166
273.43536,,199.41028,,,,46.30932,32.056084
229.67043,,54.50413,,,,25.773796,21.705484
417.3177,,160.01033,,,,69.774315,150.51297
511.49005,,421.46588,,,,85.81741,184.33127
271.4249,,343.15054,,,,43.405945,253.19489
66.53658,,126.06879,,,,18.47137,208.85403
150.09856,,310.45303,,,,47.812607,154.59294
247.90079,,281.5002,,,,30.251604,194.06555
222.21255,,187.07315,,,,68.110695,52.093163
30.079983,,419.06625,,,,8.688749,7.76216
215.73889,,54.92805,,,,31.324944,166.54013
385.42252,,300.58188,,,,7.338698,109.21294
330.9505,,513.0355,,,,26.77201,163.4574
201.68526,,126.098816,,,,55.447052,151.47603
179.2998,,539.28217,,,,114.62819,92.94466
298.50443,,546.825,,,,9.7867985,159.23947
169.96785,,491.75754,,,,16.615337,35.27486
56.26908,,296.99734,,,,61.053196,8.479864
239.96135,,169.28906,,,,29.581287,25.440325
313.86642,,134.40282,,,,16.038256,27.536245
547.33575,,314.03946,,,,18.28321,2.3295097
562.0727,,128.12614,,,,26.936836,82.66928
399.10635,,279.0654,,,,47.289005,69.78363
357.66968,,435.70526,,,,86.9628,41.65973
431.71823,,447.89575,,,,37.879498,2.4458466
411.1072,,496.7303,,,,22.766367,251.20578
424.44284,,348.14807,,,,13.6288395,339.68066
403.43976,,270.33795,,,,10.200935,27.816816
337.50348,,350.74243,,,,132.1841,119.46138
68.56139,,273.5379,,,,32.796207,183.3802
129.5621,,158.76971,,,,78.78846,417.51303
66.284004,,162.11354,,,,65.03599,365.71606
271.9047,,286.30597,,,,9.434616,183.54573
380.12997,,382.31592,,,,71.04506,132.12138
111.282425,,354.65646,,,,65.79363,208.78728
65.09927,,563.46704,,,,50.135544,126.97612
157.4021,,385.2526,,,,60.97471,114.80328
151.52219,,278.6041,,,,42.326294,239.45245
125.62529,,90.86048,,,,37.795696,40.197075
100.09665,,285.2862,,,,11.041779,45.525974
318.93622,,336.25064,,,,26.060295,51.720192
273.275,,402.93518,,,,18.137512,24.010214
346.3771,,449.50708,,,,49.046597,20.135002
595.4481,,150.68127,,,,42.928886,7.393109
374.70764,,505.88602,,,,21.995626,9.021363
290.2609,,497.33298,,,,17.111933,21.96697
275.12738,,514.3783,,,,29.70747,14.012852
93.82837,,457.52917,,,,13.918779,50.241108
324.5878,,238.0236,,,,13.6169815,39.101105
391.167,,262.2933,,,,49.95143,85.95299
107.21149,,260.53247,,,,58.41383,274.08612
264.60892,,313.85748,,,,17.534704,325.3544
449.3614,,579.3366,,,,60.714134,244.26164
398.77814,,388.50433,,,,18.878582,210.97673
382.06238,,516.64417,,,,12.02957,57.093376
412.01175,,533.3106,,,,13.292737,241.63464
314.85187,,223.83136,,,,17.467695,142.36293
406.11023,,145.12839,,,,8.3812,491.55627
556.8334,,144.41293,,,,29.261852,387.24875
524.76166,,280.97565,,,,2.2801917,17.949528
515.99066,,98.10515,,,,23.970835,25.294016
429.28778,,298.80872,,,,27.680445,46.84122
336.18002,,366.23505,,,,2.2639077,124.290085
377.3276,,302.9589,,,,110.428604,13.305684
360.63254,,125.330956,,,,10.049847,27.024942
195.33875,,25.201584,,,,33.09526,21.583788
366.93103,,27.580175,,,,4.225475,6.3863726
562.868,,30.510614,,,,4.70738,5.9176345
404.9736,,40.495693,,,,9.508021,10.397133
267.54855,,8.942699,,,,39.25227,178.54012
256.4854,,166.56863,,,,11.484527,385.6021
533.27734,,189.19089,,,,11.492896,569.4276
593.09625,,131.5251,,,,12.169196,204.82956
493.952,,79.92299,,,,18.266794,208.10277
572.7959,,62.28608,,,,11.443591,245.47585
574.96265,,115.895676,,,,67.83886,240.89658
581.2375,,30.396914,,,,104.09952,177.83943
420.25626,,107.52139,,,,93.67618,248.60042
455.57928,,104.44502,,,,162.31898,272.1578
531.2552,,2.4255095,,,,166.87454,171.70248
432.77603,,2.8345294,,,,43.134693,278.2846
378.00327,,9.894367,,,,11.867323,296.88272
350.65433,,62.064285,,,,19.225668,176.28017
208.991,,28.78166,,,,8.970709,73.19382
159.98146,,30.576809,,,,12.442456,82.20041
266.7007,,17.767252,,,,7.22372,219.82285
196.6607,,13.976577,,,,9.956765,284.5949
218.88887,,189.41359,,,,98.74146,307.55576
250.01271,,80.79889,,,,149.8176,200.78374
363.53256,,36.558887,,,,132.98209,125.74706
395.89236,,40.78351,,,,70.16647,269.92703
239.37012,,15.577746,,,,62.654373,2.8927734
312.22443,,31.271238,,,,14.472094,15.258576
283.03494,,2.7401361,,,,36.68239,6.677433
326.36786,,42.122383,,,,55.658268,12.792511
318.37616,,54.6448,,,,8.013349,31.446726
227.48073,,134.27011,,,,30.109636,39.82148
154.91505,,22.787046,,,,17.514688,3.3169403
71.34798,,48.413746,,,,6.9592977,13.304784
59.895374,,4.1337895,,,,50.413734,9.565647
65.94627,,54.68295,,,,60.698498,13.229791
88.17478,,19.434725,,,,16.90406,11.583024
112.32479,,1.7539421,,,,13.547735,25.179243
163.56201,,39.9716,,,,69.47788,51.272
